201,16210,this,DT,.,.,is,VBZ
379,16210,this,DT,but,CC,stealing,NN
413,16210,this,DT,.,.,sober,NN
777,16210,this,DT,after,IN,scandal,NN
1160,16210,this,DT,about,IN,:,:
1307,16210,this,DT,to,TO,open-air,JJ
1438,16210,this,DT,'','',striking,NN
1510,16210,this,DT,?,.,we,PRP
1557,16210,this,DT,during,IN,quarter-hour,JJ
1593,16210,this,DT,does,VBZ,signify,NN
1718,16210,this,DT,then,RB,type,NN
1784,16210,this,DT,then,RB,intensification,NN
1839,16210,this,DT,.,.,is,VBZ
2059,16210,this,DT,illustrates,VBZ,more,RBR
2274,16210,this,DT,with,IN,honor,NN
2442,16210,this,DT,on,IN,earth,NN
2497,16210,this,DT,to,TO,will,MD
2552,16210,this,DT,of,IN,decline,NN
2600,16210,this,DT,—,:,last,JJ
2718,16210,this,DT,—,:,is,VBZ
2785,16210,this,DT,with,IN,",",","
3074,16210,this,DT,on,IN,immense,NN
3143,16210,this,DT,.,.,was,VBD
3680,16210,this,DT,.,.,state,NN
3920,16210,this,DT,of,IN,nocturnal,JJ
4022,16210,this,DT,turning,VBG,palace,NN
5107,16210,this,DT,of,IN,one,CD
5114,16210,this,DT,with,IN,:,:
6594,16210,this,DT,prohihits,NNS,woman,NN
7174,16210,this,DT,],-NONE-,is,VBZ
7350,16210,this,DT,answer,VB,question,NN
7380,16210,this,DT,of,IN,increase,NN
7961,16210,this,DT,to,TO,illusion,NN
8038,16210,this,DT,is,VBZ,way,NN
9293,16210,this,DT,.,.,is,VBZ
9425,16210,this,DT,serve,VB,end,NN
9506,16210,this,DT,in,IN,way,NN
9592,16210,this,DT,mark,VB,letter,NN
9617,16210,this,DT,along,IN,route,NN
9625,16210,this,DT,combined,VBD,method,NN
9720,16210,this,DT,on,IN,packet,NN
9750,16210,this,DT,'','',system,NN
10024,16210,this,DT,since,IN,hand,NN
10314,16210,this,DT,.,.,brilliant,JJ
10320,16210,this,DT,",",",",golden,NN
10367,16210,this,DT,of,IN,remarkable,JJ
10512,16210,this,DT,from,IN,city,NN
10539,16210,this,DT,in,IN,case,NN
10600,16210,this,DT,``,``,treatise,NN
12493,16210,this,DT,down,IN,asphalt,NN
13335,16210,this,DT,whereas,RB,can,MD
13422,16210,this,DT,in,IN,retention,NN
13451,16210,this,DT,.,.,unconscious,JJ
13486,16210,this,DT,.,.,triad,NN
13541,16210,this,DT,.,.,is,VBZ
14260,16210,this,DT,",",",",outfit,NN
14379,16210,this,DT,in,IN,:,:
14429,16210,this,DT,.,.,weighty,NN
14658,16210,this,DT,before,IN,by,IN
14827,16210,this,DT,.,.,state,NN
14907,16210,this,DT,.,.,fact,NN
15062,16210,this,DT,",",",",occurrence,NN
15414,16210,this,DT,.,.,is,VBZ
15634,16210,this,DT,with,IN,",",","
16178,16210,this,DT,.,.,becomes,VBZ
